"Points:0","Points:1","Points:2","T","p"
1.25e-05,0,0.0001,293.22,0
0,0,0.0001,293.17,0
1.25e-05,3.8333e-06,0.0001,293.41,0
0,3.8333e-06,0.0001,293.21,0
2.5e-05,0,0.0001,293.29,0
2.5e-05,3.8333e-06,0.0001,293.69,0
3.75e-05,0,0.0001,293.36,0
3.75e-05,3.8333e-06,0.0001,294.01,0
5e-05,0,0.0001,293.46,0
5e-05,3.8333e-06,0.0001,294.38,0
6.25e-05,0,0.0001,293.57,0
6.25e-05,3.8333e-06,0.0001,294.82,0
7.5e-05,0,0.0001,293.7,0
7.5e-05,3.8333e-06,0.0001,295.35,0
8.75e-05,0,0.0001,293.86,0
8.75e-05,3.8333e-06,0.0001,296,0
0.0001,0,0.0001,294.06,0
0.0001,3.8333e-06,0.0001,296.78,0
0.0001125,0,0.0001,294.29,0
0.0001125,3.8333e-06,0.0001,297.71,0
0.000125,0,0.0001,294.57,0
0.000125,3.8333e-06,0.0001,298.82,0
0.0001375,0,0.0001,294.9,0
0.0001375,3.8333e-06,0.0001,300.12,0
0.00015,0,0.0001,295.28,0
0.00015,3.8333e-06,0.0001,301.64,0
0.0001625,0,0.0001,295.72,0
0.0001625,3.8333e-06,0.0001,303.4,0
0.000175,0,0.0001,296.23,0
0.000175,3.8333e-06,0.0001,305.41,0
0.0001875,0,0.0001,296.8,0
0.0001875,3.8333e-06,0.0001,307.69,0
0.0002,0,0.0001,297.45,0
0.0002,3.8333e-06,0.0001,310.25,0
0.0002125,0,0.0001,298.17,0
0.0002125,3.8333e-06,0.0001,313.13,0
0.000225,0,0.0001,298.98,0
0.000225,3.8333e-06,0.0001,316.33,0
0.0002375,0,0.0001,299.88,0
0.0002375,3.8333e-06,0.0001,319.87,0
0.00025,0,0.0001,300.88,0
0.00025,3.8333e-06,0.0001,323.79,0
0.0002625,0,0.0001,301.97,0
0.0002625,3.8333e-06,0.0001,328.11,0
0.000275,0,0.0001,303.19,0
0.000275,3.8333e-06,0.0001,332.85,0
0.0002875,0,0.0001,304.52,0
0.0002875,3.8333e-06,0.0001,338.07,0
0.0003,0,0.0001,305.99,0
0.0003,3.8333e-06,0.0001,343.81,0
0.0003125,0,0.0001,307.61,0
0.0003125,3.8333e-06,0.0001,350.11,0
0.000325,0,0.0001,309.39,0
0.000325,3.8333e-06,0.0001,357.03,0
0.0003375,0,0.0001,311.36,0
0.0003375,3.8333e-06,0.0001,364.62,0
0.00035,0,0.0001,313.52,0
0.00035,3.8333e-06,0.0001,372.93,0
0.0003625,0,0.0001,315.88,0
0.0003625,3.8333e-06,0.0001,382.02,0
0.000375,0,0.0001,318.47,0
0.000375,3.8333e-06,0.0001,391.88,0
0.0003875,0,0.0001,321.26,0
0.0003875,3.8333e-06,0.0001,402.52,0
0.0004,0,0.0001,324.26,0
0.0004,3.8333e-06,0.0001,413.85,0
0.0004125,0,0.0001,327.42,0
0.0004125,3.8333e-06,0.0001,425.71,0
0.000425,0,0.0001,330.66,0
0.000425,3.8333e-06,0.0001,437.76,0
0.0004375,0,0.0001,333.82,0
0.0004375,3.8333e-06,0.0001,449.37,0
0.00045,0,0.0001,336.65,0
0.00045,3.8333e-06,0.0001,459.54,0
0.0004625,0,0.0001,338.72,0
0.0004625,3.8333e-06,0.0001,466.76,0
0.000475,0,0.0001,339.52,0
0.000475,3.8333e-06,0.0001,469.17,0
0.0004875,0,0.0001,338.51,0
0.0004875,3.8333e-06,0.0001,464.97,0
0.0005,0,0.0001,335.4,0
0.0005,3.8333e-06,0.0001,453.11,0
0.0005125,0,0.0001,330.26,0
0.0005125,3.8333e-06,0.0001,433.92,0
0.000525,0,0.0001,323.68,0
0.000525,3.8333e-06,0.0001,409.42,0
0.0005375,0,0.0001,316.57,0
0.0005375,3.8333e-06,0.0001,382.84,0
0.00055,0,0.0001,309.89,0
0.00055,3.8333e-06,0.0001,357.67,0
0.0005625,0,0.0001,304.33,0
0.0005625,3.8333e-06,0.0001,336.53,0
0.000575,0,0.0001,300.16,0
0.000575,3.8333e-06,0.0001,320.57,0
0.0005875,0,0.0001,297.32,0
0.0005875,3.8333e-06,0.0001,309.57,0
0.0006,0,0.0001,295.53,0
0.0006,3.8333e-06,0.0001,302.56,0
0.0006125,0,0.0001,294.46,0
0.0006125,3.8333e-06,0.0001,298.37,0
0.000625,0,0.0001,293.86,0
0.000625,3.8333e-06,0.0001,295.97,0
0.0006375,0,0.0001,293.53,0
0.0006375,3.8333e-06,0.0001,294.65,0
0.00065,0,0.0001,293.35,0
0.00065,3.8333e-06,0.0001,293.94,0
0.0006625,0,0.0001,293.25,0
0.0006625,3.8333e-06,0.0001,293.56,0
0.000675,0,0.0001,293.2,0
0.000675,3.8333e-06,0.0001,293.36,0
0.0006875,0,0.0001,293.18,0
0.0006875,3.8333e-06,0.0001,293.26,0
0.0007,0,0.0001,293.16,0
0.0007,3.8333e-06,0.0001,293.21,0
0.0007125,0,0.0001,293.16,0
0.0007125,3.8333e-06,0.0001,293.18,0
0.000725,0,0.0001,293.15,0
0.000725,3.8333e-06,0.0001,293.16,0
0.0007375,0,0.0001,293.15,0
0.0007375,3.8333e-06,0.0001,293.16,0
0.00075,0,0.0001,293.15,0
0.00075,3.8333e-06,0.0001,293.15,0
0.0007625,0,0.0001,293.15,0
0.0007625,3.8333e-06,0.0001,293.15,0
0.000775,0,0.0001,293.15,0
0.000775,3.8333e-06,0.0001,293.15,0
0.0007875,0,0.0001,293.15,0
0.0007875,3.8333e-06,0.0001,293.15,0
