"Points:0","Points:1","Points:2","T","p"
1.25e-05,0,0.0001,293.2,0
0,0,0.0001,293.17,0
1.25e-05,3.8333e-06,0.0001,293.36,0
0,3.8333e-06,0.0001,293.2,0
2.5e-05,0,0.0001,293.25,0
2.5e-05,3.8333e-06,0.0001,293.57,0
3.75e-05,0,0.0001,293.31,0
3.75e-05,3.8333e-06,0.0001,293.8,0
5e-05,0,0.0001,293.37,0
5e-05,3.8333e-06,0.0001,294.05,0
6.25e-05,0,0.0001,293.45,0
6.25e-05,3.8333e-06,0.0001,294.33,0
7.5e-05,0,0.0001,293.53,0
7.5e-05,3.8333e-06,0.0001,294.65,0
8.75e-05,0,0.0001,293.62,0
8.75e-05,3.8333e-06,0.0001,295.02,0
0.0001,0,0.0001,293.72,0
0.0001,3.8333e-06,0.0001,295.43,0
0.0001125,0,0.0001,293.84,0
0.0001125,3.8333e-06,0.0001,295.91,0
0.000125,0,0.0001,293.98,0
0.000125,3.8333e-06,0.0001,296.46,0
0.0001375,0,0.0001,294.14,0
0.0001375,3.8333e-06,0.0001,297.09,0
0.00015,0,0.0001,294.31,0
0.00015,3.8333e-06,0.0001,297.79,0
0.0001625,0,0.0001,294.51,0
0.0001625,3.8333e-06,0.0001,298.59,0
0.000175,0,0.0001,294.74,0
0.000175,3.8333e-06,0.0001,299.48,0
0.0001875,0,0.0001,294.99,0
0.0001875,3.8333e-06,0.0001,300.48,0
0.0002,0,0.0001,295.27,0
0.0002,3.8333e-06,0.0001,301.6,0
0.0002125,0,0.0001,295.58,0
0.0002125,3.8333e-06,0.0001,302.83,0
0.000225,0,0.0001,295.92,0
0.000225,3.8333e-06,0.0001,304.2,0
0.0002375,0,0.0001,296.3,0
0.0002375,3.8333e-06,0.0001,305.71,0
0.00025,0,0.0001,296.72,0
0.00025,3.8333e-06,0.0001,307.37,0
0.0002625,0,0.0001,297.18,0
0.0002625,3.8333e-06,0.0001,309.2,0
0.000275,0,0.0001,297.69,0
0.000275,3.8333e-06,0.0001,311.2,0
0.0002875,0,0.0001,298.24,0
0.0002875,3.8333e-06,0.0001,313.41,0
0.0003,0,0.0001,298.86,0
0.0003,3.8333e-06,0.0001,315.83,0
0.0003125,0,0.0001,299.53,0
0.0003125,3.8333e-06,0.0001,318.49,0
0.000325,0,0.0001,300.27,0
0.000325,3.8333e-06,0.0001,321.42,0
0.0003375,0,0.0001,301.09,0
0.0003375,3.8333e-06,0.0001,324.64,0
0.00035,0,0.0001,302,0
0.00035,3.8333e-06,0.0001,328.19,0
0.0003625,0,0.0001,303,0
0.0003625,3.8333e-06,0.0001,332.11,0
0.000375,0,0.0001,304.1,0
0.000375,3.8333e-06,0.0001,336.44,0
0.0003875,0,0.0001,305.33,0
0.0003875,3.8333e-06,0.0001,341.23,0
0.0004,0,0.0001,306.69,0
0.0004,3.8333e-06,0.0001,346.53,0
0.0004125,0,0.0001,308.2,0
0.0004125,3.8333e-06,0.0001,352.4,0
0.000425,0,0.0001,309.88,0
0.000425,3.8333e-06,0.0001,358.9,0
0.0004375,0,0.0001,311.74,0
0.0004375,3.8333e-06,0.0001,366.07,0
0.00045,0,0.0001,313.79,0
0.00045,3.8333e-06,0.0001,373.99,0
0.0004625,0,0.0001,316.06,0
0.0004625,3.8333e-06,0.0001,382.69,0
0.000475,0,0.0001,318.55,0
0.000475,3.8333e-06,0.0001,392.19,0
0.0004875,0,0.0001,321.26,0
0.0004875,3.8333e-06,0.0001,402.49,0
0.0005,0,0.0001,324.17,0
0.0005,3.8333e-06,0.0001,413.53,0
0.0005125,0,0.0001,327.27,0
0.0005125,3.8333e-06,0.0001,425.15,0
0.000525,0,0.0001,330.46,0
0.000525,3.8333e-06,0.0001,437.04,0
0.0005375,0,0.0001,333.61,0
