"Points:0","Points:1","Points:2","T","p"
1.25e-05,0,0.0001,293.21,0
0,0,0.0001,293.17,0
1.25e-05,3.8333e-06,0.0001,293.4,0
0,3.8333e-06,0.0001,293.21,0
2.5e-05,0,0.0001,293.28,0
2.5e-05,3.8333e-06,0.0001,293.67,0
3.75e-05,0,0.0001,293.35,0
3.75e-05,3.8333e-06,0.0001,293.96,0
5e-05,0,0.0001,293.43,0
5e-05,3.8333e-06,0.0001,294.29,0
6.25e-05,0,0.0001,293.53,0
6.25e-05,3.8333e-06,0.0001,294.67,0
7.5e-05,0,0.0001,293.64,0
7.5e-05,3.8333e-06,0.0001,295.12,0
8.75e-05,0,0.0001,293.78,0
8.75e-05,3.8333e-06,0.0001,295.66,0
0.0001,0,0.0001,293.93,0
0.0001,3.8333e-06,0.0001,296.28,0
0.0001125,0,0.0001,294.12,0
0.0001125,3.8333e-06,0.0001,297.02,0
0.000125,0,0.0001,294.33,0
0.000125,3.8333e-06,0.0001,297.88,0
0.0001375,0,0.0001,294.58,0
0.0001375,3.8333e-06,0.0001,298.88,0
0.00015,0,0.0001,294.87,0
0.00015,3.8333e-06,0.0001,300.02,0
0.0001625,0,0.0001,295.2,0
0.0001625,3.8333e-06,0.0001,301.33,0
0.000175,0,0.0001,295.57,0
0.000175,3.8333e-06,0.0001,302.82,0
0.0001875,0,0.0001,296,0
0.0001875,3.8333e-06,0.0001,304.49,0
0.0002,0,0.0001,296.47,0
0.0002,3.8333e-06,0.0001,306.37,0
0.0002125,0,0.0001,297,0
0.0002125,3.8333e-06,0.0001,308.46,0
0.000225,0,0.0001,297.58,0
0.000225,3.8333e-06,0.0001,310.78,0
0.0002375,0,0.0001,298.23,0
0.0002375,3.8333e-06,0.0001,313.35,0
0.00025,0,0.0001,298.95,0
0.00025,3.8333e-06,0.0001,316.18,0
0.0002625,0,0.0001,299.74,0
0.0002625,3.8333e-06,0.0001,319.3,0
0.000275,0,0.0001,300.61,0
0.000275,3.8333e-06,0.0001,322.73,0
0.0002875,0,0.0001,301.57,0
0.0002875,3.8333e-06,0.0001,326.5,0
0.0003,0,0.0001,302.62,0
0.0003,3.8333e-06,0.0001,330.64,0
0.0003125,0,0.0001,303.79,0
0.0003125,3.8333e-06,0.0001,335.2,0
0.000325,0,0.0001,305.07,0
0.000325,3.8333e-06,0.0001,340.22,0
0.0003375,0,0.0001,306.49,0
0.0003375,3.8333e-06,0.0001,345.75,0
0.00035,0,0.0001,308.06,0
0.00035,3.8333e-06,0.0001,351.84,0
0.0003625,0,0.0001,309.79,0
0.0003625,3.8333e-06,0.0001,358.55,0
0.000375,0,0.0001,311.7,0
0.000375,3.8333e-06,0.0001,365.94,0
0.0003875,0,0.0001,313.81,0
0.0003875,3.8333e-06,0.0001,374.07,0
0.0004,0,0.0001,316.13,0
0.0004,3.8333e-06,0.0001,382.97,0
0.0004125,0,0.0001,318.67,0
0.0004125,3.8333e-06,0.0001,392.66,0
0.000425,0,0.0001,321.43,0
0.000425,3.8333e-06,0.0001,403.14,0
0.0004375,0,0.0001,324.39,0
0.0004375,3.8333e-06,0.0001,414.33,0
0.00045,0,0.0001,327.51,0
0.00045,3.8333e-06,0.0001,426.07,0
0.0004625,0,0.0001,330.73,0
0.0004625,3.8333e-06,0.0001,438.02,0
0.000475,0,0.0001,333.88,0
0.000475,3.8333e-06,0.0001,449.58,0
0.0004875,0,0.0001,336.7,0
0.0004875,3.8333e-06,0.0001,459.75,0
0.0005,0,0.0001,338.79,0
0.0005,3.8333e-06,0.0001,467.05,0
0.0005125,0,0.0001,339.63,0
0.0005125,3.8333e-06,0.0001,469.62,0
0.000525,0,0.0001,338.7,0
0.000525,3.8333e-06,0.0001,465.65,0
0.0005375,0,0.0001,335.65,0
0.0005375,3.8333e-06,0.0001,454.05,0
0.00055,0,0.0001,330.58,0
0.00055,3.8333e-06,0.0001,435.08,0
0.0005625,0,0.0001,324.02,0
0.0005625,3.8333e-06,0.0001,410.69,0
0.000575,0,0.0001,316.9,0
0.000575,3.8333e-06,0.0001,384.08,0
0.0005875,0,0.0001,310.18,0
0.0005875,3.8333e-06,0.0001,358.76,0
0.0006,0,0.0001,304.55,0
0.0006,3.8333e-06,0.0001,337.39,0
0.0006125,0,0.0001,300.32,0
0.0006125,3.8333e-06,0.0001,321.19,0
0.000625,0,0.0001,297.43,0
0.000625,3.8333e-06,0.0001,309.98,0
0.0006375,0,0.0001,295.6,0
0.0006375,3.8333e-06,0.0001,302.82,0
0.00065,0,0.0001,294.5,0
0.00065,3.8333e-06,0.0001,298.52,0
0.0006625,0,0.0001,293.88,0
0.0006625,3.8333e-06,0.0001,296.06,0
0.000675,0,0.0001,293.54,0
0.000675,3.8333e-06,0.0001,294.7,0
0.0006875,0,0.0001,293.35,0
0.0006875,3.8333e-06,0.0001,293.97,0
0.0007,0,0.0001,293.26,0
0.0007,3.8333e-06,0.0001,293.58,0
0.0007125,0,0.0001,293.21,0
0.0007125,3.8333e-06,0.0001,293.37,0
0.000725,0,0.0001,293.18,0
0.000725,3.8333e-06,0.0001,293.26,0
0.0007375,0,0.0001,293.16,0
0.0007375,3.8333e-06,0.0001,293.21,0
0.00075,0,0.0001,293.16,0
0.00075,3.8333e-06,0.0001,293.18,0
0.0007625,0,0.0001,293.15,0
0.0007625,3.8333e-06,0.0001,293.17,0
0.000775,0,0.0001,293.15,0
0.000775,3.8333e-06,0.0001,293.16,0
0.0007875,0,0.0001,293.15,0
0.0007875,3.8333e-06,0.0001,293.15,0
0.0008,0,0.0001,293.15,0
0.0008,3.8333e-06,0.0001,293.15,0
0.0008125,0,0.0001,293.15,0
0.0008125,3.8333e-06,0.0001,293.15,0
0.000825,0,0.0001,293.15,0
0.000825,3.8333e-06,0.0001,293.15,0
0.0008375,0,0.0001,293.15,0
0.0008375,3.8333e-06,0.0001,293.15,0
