"Points:0","Points:1","Points:2","T","p"
1.25e-05,0,0.0001,293.21,0
0,0,0.0001,293.17,0
1.25e-05,3.8333e-06,0.0001,293.37,0
0,3.8333e-06,0.0001,293.2,0
2.5e-05,0,0.0001,293.27,0
2.5e-05,3.8333e-06,0.0001,293.62,0
3.75e-05,0,0.0001,293.34,0
3.75e-05,3.8333e-06,0.0001,293.92,0
5e-05,0,0.0001,293.44,0
5e-05,3.8333e-06,0.0001,294.3,0
6.25e-05,0,0.0001,293.56,0
6.25e-05,3.8333e-06,0.0001,294.79,0
7.5e-05,0,0.0001,293.72,0
7.5e-05,3.8333e-06,0.0001,295.41,0
8.75e-05,0,0.0001,293.92,0
8.75e-05,3.8333e-06,0.0001,296.22,0
0.0001,0,0.0001,294.18,0
0.0001,3.8333e-06,0.0001,297.25,0
0.0001125,0,0.0001,294.5,0
0.0001125,3.8333e-06,0.0001,298.54,0
0.000125,0,0.0001,294.9,0
0.000125,3.8333e-06,0.0001,300.14,0
0.0001375,0,0.0001,295.39,0
0.0001375,3.8333e-06,0.0001,302.09,0
0.00015,0,0.0001,295.98,0
0.00015,3.8333e-06,0.0001,304.43,0
0.0001625,0,0.0001,296.68,0
0.0001625,3.8333e-06,0.0001,307.21,0
0.000175,0,0.0001,297.5,0
0.000175,3.8333e-06,0.0001,310.47,0
0.0001875,0,0.0001,298.45,0
0.0001875,3.8333e-06,0.0001,314.22,0
0.0002,0,0.0001,299.54,0
0.0002,3.8333e-06,0.0001,318.52,0
0.0002125,0,0.0001,300.77,0
0.0002125,3.8333e-06,0.0001,323.37,0
0.000225,0,0.0001,302.15,0
0.000225,3.8333e-06,0.0001,328.81,0
0.0002375,0,0.0001,303.7,0
0.0002375,3.8333e-06,0.0001,334.87,0
0.00025,0,0.0001,305.42,0
0.00025,3.8333e-06,0.0001,341.58,0
0.0002625,0,0.0001,307.31,0
0.0002625,3.8333e-06,0.0001,348.95,0
0.000275,0,0.0001,309.4,0
0.000275,3.8333e-06,0.0001,357.04,0
0.0002875,0,0.0001,311.68,0
0.0002875,3.8333e-06,0.0001,365.87,0
0.0003,0,0.0001,314.17,0
0.0003,3.8333e-06,0.0001,375.46,0
0.0003125,0,0.0001,316.88,0
0.0003125,3.8333e-06,0.0001,385.83,0
0.000325,0,0.0001,319.8,0
0.000325,3.8333e-06,0.0001,396.95,0
0.0003375,0,0.0001,322.91,0
0.0003375,3.8333e-06,0.0001,408.75,0
0.00035,0,0.0001,326.18,0
0.00035,3.8333e-06,0.0001,421.06,0
0.0003625,0,0.0001,329.53,0
0.0003625,3.8333e-06,0.0001,433.55,0
0.000375,0,0.0001,332.81,0
0.000375,3.8333e-06,0.0001,445.62,0
0.0003875,0,0.0001,335.76,0
0.0003875,3.8333e-06,0.0001,456.26,0
0.0004,0,0.0001,337.96,0
0.0004,3.8333e-06,0.0001,463.99,0
0.0004125,0,0.0001,338.91,0
0.0004125,3.8333e-06,0.0001,466.96,0
0.000425,0,0.0001,338.07,0
0.000425,3.8333e-06,0.0001,463.35,0
0.0004375,0,0.0001,335.12,0
0.0004375,3.8333e-06,0.0001,452.08,0
0.00045,0,0.0001,330.13,0
0.00045,3.8333e-06,0.0001,433.41,0
0.0004625,0,0.0001,323.65,0
0.0004625,3.8333e-06,0.0001,409.29,0
0.000475,0,0.0001,316.6,0
0.000475,3.8333e-06,0.0001,382.95,0
0.0004875,0,0.0001,309.94,0
0.0004875,3.8333e-06,0.0001,357.87,0
0.0005,0,0.0001,304.38,0
0.0005,3.8333e-06,0.0001,336.71,0
0.0005125,0,0.0001,300.2,0
0.0005125,3.8333e-06,0.0001,320.69,0
0.000525,0,0.0001,297.34,0
0.000525,3.8333e-06,0.0001,309.63,0
0.0005375,0,0.0001,295.53,0
0.0005375,3.8333e-06,0.0001,302.58,0
0.00055,0,0.0001,294.46,0
0.00055,3.8333e-06,0.0001,298.36,0
0.0005625,0,0.0001,293.85,0
0.0005625,3.8333e-06,0.0001,295.95,0
0.000575,0,0.0001,293.52,0
0.000575,3.8333e-06,0.0001,294.63,0
0.0005875,0,0.0001,293.34,0
0.0005875,3.8333e-06,0.0001,293.92,0
0.0006,0,0.0001,293.25,0
0.0006,3.8333e-06,0.0001,293.55,0
0.0006125,0,0.0001,293.2,0
0.0006125,3.8333e-06,0.0001,293.35,0
0.000625,0,0.0001,293.18,0
0.000625,3.8333e-06,0.0001,293.25,0
0.0006375,0,0.0001,293.16,0
0.0006375,3.8333e-06,0.0001,293.2,0
0.00065,0,0.0001,293.16,0
0.00065,3.8333e-06,0.0001,293.18,0
0.0006625,0,0.0001,293.15,0
0.0006625,3.8333e-06,0.0001,293.16,0
0.000675,0,0.0001,293.15,0
0.000675,3.8333e-06,0.0001,293.16,0
0.0006875,0,0.0001,293.15,0
0.0006875,3.8333e-06,0.0001,293.15,0
0.0007,0,0.0001,293.15,0
0.0007,3.8333e-06,0.0001,293.15,0
0.0007125,0,0.0001,293.15,0
0.0007125,3.8333e-06,0.0001,293.15,0
0.000725,0,0.0001,293.15,0
0.000725,3.8333e-06,0.0001,293.15,0
0.0007375,0,0.0001,293.15,0
0.0007375,3.8333e-06,0.0001,293.15,0
0.00075,0,0.0001,293.15,0
0.00075,3.8333e-06,0.0001,293.15,0
0.0007625,0,0.0001,293.15,0
0.0007625,3.8333e-06,0.0001,293.15,0
0.000775,0,0.0001,293.15,0
0.000775,3.8333e-06,0.0001,293.15,0
0.0007875,0,0.0001,293.15,0
0.0007875,3.8333e-06,0.0001,293.15,0
0.0008,0,0.0001,293.15,0
0.0008,3.8333e-06,0.0001,293.15,0
0.0008125,0,0.0001,293.15,0
0.0008125,3.8333e-06,0.0001,293.15,0
0.000825,0,0.0001,293.15,0
0.000825,3.8333e-06,0.0001,293.15,0
0.0008375,0,0.0001,293.15,0
0.0008375,3.8333e-06,0.0001,293.15,0
