"Points:0","Points:1","Points:2","T","p"
1.25e-05,0,0.0001,293.18,0
0,0,0.0001,293.16,0
1.25e-05,3.8333e-06,0.0001,293.26,0
0,3.8333e-06,0.0001,293.18,0
2.5e-05,0,0.0001,293.21,0
2.5e-05,3.8333e-06,0.0001,293.39,0
3.75e-05,0,0.0001,293.25,0
3.75e-05,3.8333e-06,0.0001,293.57,0
5e-05,0,0.0001,293.32,0
5e-05,3.8333e-06,0.0001,293.83,0
6.25e-05,0,0.0001,293.41,0
6.25e-05,3.8333e-06,0.0001,294.21,0
7.5e-05,0,0.0001,293.55,0
7.5e-05,3.8333e-06,0.0001,294.75,0
8.75e-05,0,0.0001,293.75,0
8.75e-05,3.8333e-06,0.0001,295.53,0
0.0001,0,0.0001,294.02,0
0.0001,3.8333e-06,0.0001,296.61,0
0.0001125,0,0.0001,294.39,0
0.0001125,3.8333e-06,0.0001,298.09,0
0.000125,0,0.0001,294.88,0
0.000125,3.8333e-06,0.0001,300.05,0
0.0001375,0,0.0001,295.52,0
0.0001375,3.8333e-06,0.0001,302.61,0
0.00015,0,0.0001,296.35,0
0.00015,3.8333e-06,0.0001,305.88,0
0.0001625,0,0.0001,297.37,0
0.0001625,3.8333e-06,0.0001,309.96,0
0.000175,0,0.0001,298.63,0
0.000175,3.8333e-06,0.0001,314.94,0
0.0001875,0,0.0001,300.14,0
0.0001875,3.8333e-06,0.0001,320.91,0
0.0002,0,0.0001,301.92,0
0.0002,3.8333e-06,0.0001,327.9,0
0.0002125,0,0.0001,303.98,0
0.0002125,3.8333e-06,0.0001,335.96,0
0.000225,0,0.0001,306.31,0
0.000225,3.8333e-06,0.0001,345.09,0
0.0002375,0,0.0001,308.94,0
0.0002375,3.8333e-06,0.0001,355.28,0
0.00025,0,0.0001,311.83,0
0.00025,3.8333e-06,0.0001,366.48,0
0.0002625,0,0.0001,314.99,0
0.0002625,3.8333e-06,0.0001,378.61,0
0.000275,0,0.0001,318.37,0
0.000275,3.8333e-06,0.0001,391.56,0
0.0002875,0,0.0001,321.94,0
0.0002875,3.8333e-06,0.0001,405.1,0
