"Points:0","Points:1","Points:2","T","p"
1.25e-05,0,0.0001,293.2,0
0,0,0.0001,293.17,0
1.25e-05,3.8333e-06,0.0001,293.36,0
0,3.8333e-06,0.0001,293.2,0
2.5e-05,0,0.0001,293.26,0
2.5e-05,3.8333e-06,0.0001,293.6,0
3.75e-05,0,0.0001,293.34,0
3.75e-05,3.8333e-06,0.0001,293.89,0
5e-05,0,0.0001,293.43,0
5e-05,3.8333e-06,0.0001,294.26,0
6.25e-05,0,0.0001,293.55,0
6.25e-05,3.8333e-06,0.0001,294.74,0
7.5e-05,0,0.0001,293.71,0
7.5e-05,3.8333e-06,0.0001,295.38,0
8.75e-05,0,0.0001,293.91,0
8.75e-05,3.8333e-06,0.0001,296.2,0
0.0001,0,0.0001,294.18,0
0.0001,3.8333e-06,0.0001,297.25,0
0.0001125,0,0.0001,294.51,0
0.0001125,3.8333e-06,0.0001,298.59,0
0.000125,0,0.0001,294.93,0
0.000125,3.8333e-06,0.0001,300.25,0
0.0001375,0,0.0001,295.44,0
0.0001375,3.8333e-06,0.0001,302.29,0
0.00015,0,0.0001,296.06,0
0.00015,3.8333e-06,0.0001,304.76,0
0.0001625,0,0.0001,296.8,0
0.0001625,3.8333e-06,0.0001,307.69,0
0.000175,0,0.0001,297.67,0
0.000175,3.8333e-06,0.0001,311.15,0
0.0001875,0,0.0001,298.68,0
0.0001875,3.8333e-06,0.0001,315.15,0
0.0002,0,0.0001,299.85,0
0.0002,3.8333e-06,0.0001,319.73,0
0.0002125,0,0.0001,301.17,0
0.0002125,3.8333e-06,0.0001,324.93,0
0.000225,0,0.0001,302.65,0
0.000225,3.8333e-06,0.0001,330.76,0
0.0002375,0,0.0001,304.31,0
0.0002375,3.8333e-06,0.0001,337.25,0
0.00025,0,0.0001,306.15,0
0.00025,3.8333e-06,0.0001,344.43,0
0.0002625,0,0.0001,308.18,0
0.0002625,3.8333e-06,0.0001,352.33,0
0.000275,0,0.0001,310.41,0
0.000275,3.8333e-06,0.0001,360.98,0
0.0002875,0,0.0001,312.85,0
0.0002875,3.8333e-06,0.0001,370.39,0
0.0003,0,0.0001,315.51,0
0.0003,3.8333e-06,0.0001,380.59,0
0.0003125,0,0.0001,318.38,0
0.0003125,3.8333e-06,0.0001,391.55,0
0.000325,0,0.0001,321.45,0
0.000325,3.8333e-06,0.0001,403.23,0
0.0003375,0,0.0001,324.7,0
0.0003375,3.8333e-06,0.0001,415.49,0
0.00035,0,0.0001,328.06,0
0.00035,3.8333e-06,0.0001,428.08,0
0.0003625,0,0.0001,331.41,0
0.0003625,3.8333e-06,0.0001,440.49,0
0.000375,0,0.0001,334.54,0
0.000375,3.8333e-06,0.0001,451.89,0
0.0003875,0,0.0001,337.1,0
0.0003875,3.8333e-06,0.0001,460.96,0
0.0004,0,0.0001,338.58,0
0.0004,3.8333e-06,0.0001,465.95,0
0.0004125,0,0.0001,338.46,0
0.0004125,3.8333e-06,0.0001,464.97,0
0.000425,0,0.0001,336.31,0
0.000425,3.8333e-06,0.0001,456.58,0
0.0004375,0,0.0001,332.03,0
0.0004375,3.8333e-06,0.0001,440.5,0
0.00045,0,0.0001,326.02,0
0.00045,3.8333e-06,0.0001,418.09,0
0.0004625,0,0.0001,319.07,0
0.0004625,3.8333e-06,0.0001,392.19,0
0.000475,0,0.0001,312.19,0
0.000475,3.8333e-06,0.0001,366.34,0
0.0004875,0,0.0001,306.19,0
0.0004875,3.8333e-06,0.0001,343.61,0
0.0005,0,0.0001,301.51,0
0.0005,3.8333e-06,0.0001,325.73,0
0.0005125,0,0.0001,298.21,0
0.0005125,3.8333e-06,0.0001,313,0
0.000525,0,0.0001,296.07,0
0.000525,3.8333e-06,0.0001,304.67,0
0.0005375,0,0.0001,294.77,0
