"Points:0","Points:1","Points:2","T","p"
6.25e-06,0,0.0001,293.16,0
0,0,0.0001,293.15,0
6.25e-06,1.9167e-06,0.0001,293.18,0
0,1.9167e-06,0.0001,293.16,0
1.25e-05,0,0.0001,293.17,0
1.25e-05,1.9167e-06,0.0001,293.22,0
1.875e-05,0,0.0001,293.18,0
1.875e-05,1.9167e-06,0.0001,293.25,0
2.5e-05,0,0.0001,293.18,0
2.5e-05,1.9167e-06,0.0001,293.29,0
3.125e-05,0,0.0001,293.19,0
3.125e-05,1.9167e-06,0.0001,293.32,0
3.75e-05,0,0.0001,293.2,0
3.75e-05,1.9167e-06,0.0001,293.36,0
4.375e-05,0,0.0001,293.21,0
4.375e-05,1.9167e-06,0.0001,293.4,0
5e-05,0,0.0001,293.22,0
5e-05,1.9167e-06,0.0001,293.44,0
5.625e-05,0,0.0001,293.23,0
5.625e-05,1.9167e-06,0.0001,293.49,0
6.25e-05,0,0.0001,293.25,0
6.25e-05,1.9167e-06,0.0001,293.53,0
6.875e-05,0,0.0001,293.26,0
6.875e-05,1.9167e-06,0.0001,293.58,0
7.5e-05,0,0.0001,293.27,0
7.5e-05,1.9167e-06,0.0001,293.64,0
8.125e-05,0,0.0001,293.29,0
8.125e-05,1.9167e-06,0.0001,293.69,0
8.75e-05,0,0.0001,293.3,0
8.75e-05,1.9167e-06,0.0001,293.75,0
9.375e-05,0,0.0001,293.32,0
9.375e-05,1.9167e-06,0.0001,293.81,0
0.0001,0,0.0001,293.33,0
0.0001,1.9167e-06,0.0001,293.88,0
0.00010625,0,0.0001,293.35,0
0.00010625,1.9167e-06,0.0001,293.95,0
0.0001125,0,0.0001,293.37,0
0.0001125,1.9167e-06,0.0001,294.03,0
0.00011875,0,0.0001,293.39,0
0.00011875,1.9167e-06,0.0001,294.11,0
0.000125,0,0.0001,293.41,0
0.000125,1.9167e-06,0.0001,294.19,0
0.00013125,0,0.0001,293.43,0
0.00013125,1.9167e-06,0.0001,294.29,0
0.0001375,0,0.0001,293.46,0
0.0001375,1.9167e-06,0.0001,294.38,0
0.00014375,0,0.0001,293.48,0
0.00014375,1.9167e-06,0.0001,294.49,0
0.00015,0,0.0001,293.51,0
0.00015,1.9167e-06,0.0001,294.6,0
0.00015625,0,0.0001,293.54,0
0.00015625,1.9167e-06,0.0001,294.71,0
0.0001625,0,0.0001,293.57,0
0.0001625,1.9167e-06,0.0001,294.84,0
0.00016875,0,0.0001,293.61,0
0.00016875,1.9167e-06,0.0001,294.97,0
0.000175,0,0.0001,293.64,0
0.000175,1.9167e-06,0.0001,295.11,0
0.00018125,0,0.0001,293.68,0
0.00018125,1.9167e-06,0.0001,295.25,0
0.0001875,0,0.0001,293.71,0
0.0001875,1.9167e-06,0.0001,295.41,0
0.00019375,0,0.0001,293.76,0
0.00019375,1.9167e-06,0.0001,295.57,0
0.0002,0,0.0001,293.8,0
0.0002,1.9167e-06,0.0001,295.74,0
0.00020625,0,0.0001,293.84,0
0.00020625,1.9167e-06,0.0001,295.92,0
0.0002125,0,0.0001,293.89,0
0.0002125,1.9167e-06,0.0001,296.11,0
0.00021875,0,0.0001,293.94,0
0.00021875,1.9167e-06,0.0001,296.31,0
0.000225,0,0.0001,293.99,0
0.000225,1.9167e-06,0.0001,296.52,0
0.00023125,0,0.0001,294.05,0
0.00023125,1.9167e-06,0.0001,296.74,0
0.0002375,0,0.0001,294.11,0
0.0002375,1.9167e-06,0.0001,296.97,0
0.00024375,0,0.0001,294.17,0
0.00024375,1.9167e-06,0.0001,297.22,0
0.00025,0,0.0001,294.23,0
0.00025,1.9167e-06,0.0001,297.47,0
0.00025625,0,0.0001,294.3,0
0.00025625,1.9167e-06,0.0001,297.74,0
0.0002625,0,0.0001,294.37,0
0.0002625,1.9167e-06,0.0001,298.02,0
0.00026875,0,0.0001,294.44,0
0.00026875,1.9167e-06,0.0001,298.31,0
0.000275,0,0.0001,294.52,0
0.000275,1.9167e-06,0.0001,298.61,0
0.00028125,0,0.0001,294.6,0
0.00028125,1.9167e-06,0.0001,298.94,0
0.0002875,0,0.0001,294.68,0
0.0002875,1.9167e-06,0.0001,299.27,0
0.00029375,0,0.0001,294.77,0
0.00029375,1.9167e-06,0.0001,299.62,0
0.0003,0,0.0001,294.86,0
0.0003,1.9167e-06,0.0001,299.99,0
0.00030625,0,0.0001,294.96,0
0.00030625,1.9167e-06,0.0001,300.38,0
0.0003125,0,0.0001,295.06,0
0.0003125,1.9167e-06,0.0001,300.78,0
0.00031875,0,0.0001,295.17,0
0.00031875,1.9167e-06,0.0001,301.21,0
0.000325,0,0.0001,295.28,0
0.000325,1.9167e-06,0.0001,301.65,0
0.00033125,0,0.0001,295.4,0
0.00033125,1.9167e-06,0.0001,302.12,0
0.0003375,0,0.0001,295.52,0
0.0003375,1.9167e-06,0.0001,302.6,0
0.00034375,0,0.0001,295.65,0
0.00034375,1.9167e-06,0.0001,303.11,0
0.00035,0,0.0001,295.78,0
0.00035,1.9167e-06,0.0001,303.65,0
0.00035625,0,0.0001,295.92,0
0.00035625,1.9167e-06,0.0001,304.21,0
0.0003625,0,0.0001,296.07,0
0.0003625,1.9167e-06,0.0001,304.8,0
0.00036875,0,0.0001,296.23,0
0.00036875,1.9167e-06,0.0001,305.42,0
0.000375,0,0.0001,296.39,0
0.000375,1.9167e-06,0.0001,306.07,0
0.00038125,0,0.0001,296.56,0
0.00038125,1.9167e-06,0.0001,306.75,0
0.0003875,0,0.0001,296.74,0
0.0003875,1.9167e-06,0.0001,307.47,0
0.00039375,0,0.0001,296.93,0
0.00039375,1.9167e-06,0.0001,308.22,0
0.0004,0,0.0001,297.13,0
0.0004,1.9167e-06,0.0001,309.01,0
0.00040625,0,0.0001,297.34,0
0.00040625,1.9167e-06,0.0001,309.84,0
0.0004125,0,0.0001,297.56,0
0.0004125,1.9167e-06,0.0001,310.71,0
0.00041875,0,0.0001,297.79,0
0.00041875,1.9167e-06,0.0001,311.63,0
0.000425,0,0.0001,298.04,0
0.000425,1.9167e-06,0.0001,312.6,0
0.00043125,0,0.0001,298.29,0
0.00043125,1.9167e-06,0.0001,313.61,0
0.0004375,0,0.0001,298.56,0
0.0004375,1.9167e-06,0.0001,314.68,0
0.00044375,0,0.0001,298.85,0
0.00044375,1.9167e-06,0.0001,315.81,0
0.00045,0,0.0001,299.15,0
0.00045,1.9167e-06,0.0001,316.99,0
0.00045625,0,0.0001,299.46,0
0.00045625,1.9167e-06,0.0001,318.23,0
0.0004625,0,0.0001,299.79,0
0.0004625,1.9167e-06,0.0001,319.54,0
0.00046875,0,0.0001,300.14,0
0.00046875,1.9167e-06,0.0001,320.92,0
0.000475,0,0.0001,300.51,0
0.000475,1.9167e-06,0.0001,322.37,0
