"Points:0","Points:1","Points:2","T","p"
1.25e-05,0,0.0001,293.19,0
0,0,0.0001,293.16,0
1.25e-05,3.8333e-06,0.0001,293.33,0
0,3.8333e-06,0.0001,293.19,0
2.5e-05,0,0.0001,293.24,0
2.5e-05,3.8333e-06,0.0001,293.51,0
3.75e-05,0,0.0001,293.29,0
3.75e-05,3.8333e-06,0.0001,293.7,0
5e-05,0,0.0001,293.34,0
5e-05,3.8333e-06,0.0001,293.91,0
6.25e-05,0,0.0001,293.4,0
6.25e-05,3.8333e-06,0.0001,294.14,0
7.5e-05,0,0.0001,293.46,0
7.5e-05,3.8333e-06,0.0001,294.4,0
8.75e-05,0,0.0001,293.54,0
8.75e-05,3.8333e-06,0.0001,294.69,0
0.0001,0,0.0001,293.62,0
0.0001,3.8333e-06,0.0001,295.02,0
0.0001125,0,0.0001,293.71,0
0.0001125,3.8333e-06,0.0001,295.39,0
0.000125,0,0.0001,293.81,0
0.000125,3.8333e-06,0.0001,295.81,0
0.0001375,0,0.0001,293.93,0
0.0001375,3.8333e-06,0.0001,296.28,0
0.00015,0,0.0001,294.07,0
0.00015,3.8333e-06,0.0001,296.81,0
0.0001625,0,0.0001,294.22,0
0.0001625,3.8333e-06,0.0001,297.4,0
0.000175,0,0.0001,294.38,0
0.000175,3.8333e-06,0.0001,298.07,0
0.0001875,0,0.0001,294.57,0
0.0001875,3.8333e-06,0.0001,298.81,0
0.0002,0,0.0001,294.77,0
0.0002,3.8333e-06,0.0001,299.63,0
0.0002125,0,0.0001,295,0
0.0002125,3.8333e-06,0.0001,300.54,0
0.000225,0,0.0001,295.25,0
0.000225,3.8333e-06,0.0001,301.54,0
0.0002375,0,0.0001,295.53,0
0.0002375,3.8333e-06,0.0001,302.65,0
0.00025,0,0.0001,295.84,0
0.00025,3.8333e-06,0.0001,303.87,0
0.0002625,0,0.0001,296.18,0
0.0002625,3.8333e-06,0.0001,305.21,0
0.000275,0,0.0001,296.55,0
0.000275,3.8333e-06,0.0001,306.68,0
0.0002875,0,0.0001,296.95,0
0.0002875,3.8333e-06,0.0001,308.29,0
0.0003,0,0.0001,297.4,0
0.0003,3.8333e-06,0.0001,310.07,0
0.0003125,0,0.0001,297.89,0
0.0003125,3.8333e-06,0.0001,312.01,0
0.000325,0,0.0001,298.43,0
0.000325,3.8333e-06,0.0001,314.15,0
0.0003375,0,0.0001,299.03,0
0.0003375,3.8333e-06,0.0001,316.51,0
0.00035,0,0.0001,299.69,0
0.00035,3.8333e-06,0.0001,319.1,0
0.0003625,0,0.0001,300.41,0
0.0003625,3.8333e-06,0.0001,321.96,0
0.000375,0,0.0001,301.22,0
0.000375,3.8333e-06,0.0001,325.12,0
0.0003875,0,0.0001,302.1,0
0.0003875,3.8333e-06,0.0001,328.61,0
0.0004,0,0.0001,303.09,0
0.0004,3.8333e-06,0.0001,332.47,0
0.0004125,0,0.0001,304.18,0
0.0004125,3.8333e-06,0.0001,336.75,0
0.000425,0,0.0001,305.4,0
0.000425,3.8333e-06,0.0001,341.49,0
0.0004375,0,0.0001,306.74,0
0.0004375,3.8333e-06,0.0001,346.74,0
0.00045,0,0.0001,308.25,0
0.00045,3.8333e-06,0.0001,352.58,0
0.0004625,0,0.0001,309.91,0
0.0004625,3.8333e-06,0.0001,359.04,0
0.000475,0,0.0001,311.77,0
0.000475,3.8333e-06,0.0001,366.2,0
0.0004875,0,0.0001,313.83,0
0.0004875,3.8333e-06,0.0001,374.12,0
0.0005,0,0.0001,316.1,0
0.0005,3.8333e-06,0.0001,382.84,0
0.0005125,0,0.0001,318.6,0
0.0005125,3.8333e-06,0.0001,392.4,0
0.000525,0,0.0001,321.34,0
0.000525,3.8333e-06,0.0001,402.81,0
0.0005375,0,0.0001,324.3,0
0.0005375,3.8333e-06,0.0001,414.01,0
0.00055,0,0.0001,327.46,0
0.00055,3.8333e-06,0.0001,425.88,0
0.0005625,0,0.0001,330.76,0
0.0005625,3.8333e-06,0.0001,438.18,0
0.000575,0,0.0001,334.08,0
0.000575,3.8333e-06,0.0001,450.43,0
0.0005875,0,0.0001,337.21,0
0.0005875,3.8333e-06,0.0001,461.79,0
0.0006,0,0.0001,339.81,0
0.0006,3.8333e-06,0.0001,470.98,0
0.0006125,0,0.0001,341.38,0
0.0006125,3.8333e-06,0.0001,476.24,0
0.000625,0,0.0001,341.35,0
0.000625,3.8333e-06,0.0001,475.61,0
0.0006375,0,0.0001,339.27,0
0.0006375,3.8333e-06,0.0001,467.48,0
0.00065,0,0.0001,334.97,0
0.00065,3.8333e-06,0.0001,451.36,0
0.0006625,0,0.0001,328.8,0
0.0006625,3.8333e-06,0.0001,428.42,0
0.000675,0,0.0001,321.54,0
